trip_id,customer_id,trip_time,origin_zone,destination_zone,origin_x,origin_y,destination_x,destination_y,distance_km,duration_minute,rain,rush_hour,base_price,delta_price,final_price,customer_accept_prob,customer_accept
3930,customer_190,2024-01-16 19:45:00,zone_04,zone_08,3.849,7.481,7.286,8.329,3.54,8.24,0,0,35360.0,1133.0,36493.0,0.7341,0
3931,customer_088,2024-03-17 02:23:00,zone_10,zone_08,9.45,0.638,7.715,1.322,1.865,12.27,1,0,27325.0,16496.0,43821.0,0.9253,0
3932,customer_115,2024-02-03 12:20:00,zone_08,zone_04,7.748,5.594,3.405,7.593,4.781,16.21,0,0,46791.0,5823.0,52614.0,0.8751,1
3933,customer_173,2024-01-29 13:06:00,zone_08,zone_07,7.408,2.408,6.789,8.623,6.246,19.66,0,0,57306.0,-289.0,57017.0,0.6181,0
3934,customer_037,2024-01-10 09:49:00,zone_04,zone_05,3.045,4.958,4.865,3.129,2.58,18.31,0,1,34635.0,14832.0,49467.0,0.879,1
3935,customer_069,2024-02-19 07:59:00,zone_05,zone_08,4.882,9.894,7.393,1.013,9.229,36.5,1,1,83624.0,28129.0,111753.0,0.7106,0
3936,customer_090,2024-02-16 05:30:00,zone_09,zone_07,8.445,0.905,6.908,9.999,9.223,24.84,0,0,77758.0,298.0,78056.0,0.4143,0
3937,customer_163,2024-03-15 08:29:00,zone_09,zone_08,8.802,5.941,7.504,9.711,3.987,21.93,1,1,44887.0,27959.0,72846.0,0.9858,1
3938,customer_012,2024-03-08 08:50:00,zone_08,zone_02,7.105,1.65,1.649,7.568,8.049,37.21,1,1,76899.0,14762.0,91661.0,0.819,1
3939,customer_160,2024-03-06 05:20:00,zone_05,zone_04,4.565,5.101,3.221,3.865,1.826,7.52,0,0,24716.0,437.0,25153.0,0.9457,1
3940,customer_138,2024-02-18 07:24:00,zone_01,zone_03,0.732,5.209,2.65,1.344,4.315,18.47,0,1,45125.0,13963.0,59088.0,0.8471,1
3941,customer_075,2024-03-18 17:53:00,zone_02,zone_05,1.194,4.562,4.471,4.181,3.299,22.19,1,1,40889.0,17917.0,58806.0,0.887,1
3942,customer_147,2024-03-29 14:22:00,zone_01,zone_05,0.003,6.396,4.649,7.203,4.716,10.62,0,0,43606.0,6986.0,50592.0,0.5415,0
3943,customer_033,2024-03-14 09:55:00,zone_04,zone_07,3.592,9.742,6.673,1.524,8.777,36.44,1,1,80882.0,21024.0,101906.0,0.6905,1
3944,customer_028,2024-02-01 16:09:00,zone_01,zone_06,0.234,8.052,5.696,0.168,9.591,35.26,0,1,85176.0,12594.0,97770.0,0.8211,1
3945,customer_005,2024-01-25 19:29:00,zone_05,zone_06,4.35,9.585,5.799,9.04,1.548,8.79,1,0,23683.0,9328.0,33011.0,0.9065,1
3946,customer_123,2024-01-01 10:29:00,zone_06,zone_07,5.975,1.895,6.33,7.0,5.117,13.91,0,0,47657.0,4384.0,52041.0,0.8939,1
3947,customer_197,2024-03-30 02:18:00,zone_06,zone_03,5.959,9.932,2.729,6.938,4.404,15.13,0,0,43989.0,-4902.0,39087.0,0.6939,1
3948,customer_094,2024-03-06 20:57:00,zone_06,zone_03,5.553,3.052,2.261,9.472,7.215,20.87,0,0,63725.0,-9041.0,54684.0,0.6914,1
3949,customer_088,2024-03-25 03:28:00,zone_03,zone_03,2.262,0.342,2.152,5.207,4.866,11.28,0,0,44836.0,298.0,45134.0,0.8439,1
3950,customer_108,2024-03-11 00:52:00,zone_06,zone_08,5.192,4.362,7.794,3.181,2.857,12.55,0,0,33417.0,605.0,34022.0,0.9008,1
3951,customer_114,2024-02-08 05:13:00,zone_10,zone_01,9.798,2.462,0.973,9.094,11.039,28.72,0,0,90594.0,8274.0,98868.0,0.2182,0
3952,customer_080,2024-01-14 20:20:00,zone_05,zone_04,4.446,7.621,3.161,9.858,2.58,9.81,1,0,30385.0,7237.0,37622.0,0.9166,1
3953,customer_180,2024-01-05 19:28:00,zone_09,zone_03,8.745,0.869,2.803,0.205,5.979,23.66,1,0,57704.0,11440.0,69144.0,0.6033,1
3954,customer_079,2024-03-12 05:33:00,zone_04,zone_06,3.814,5.48,5.919,3.307,3.025,12.68,0,0,34490.0,-256.0,34234.0,0.7345,1
3955,customer_060,2024-01-28 12:13:00,zone_07,zone_10,6.23,2.894,9.242,3.624,3.099,9.91,0,0,33549.0,-2771.0,30778.0,0.8407,1
3956,customer_051,2024-02-04 23:18:00,zone_05,zone_09,4.818,2.067,8.786,1.112,4.081,10.7,0,0,39836.0,144.0,39980.0,0.9064,1
3957,customer_011,2024-03-16 08:37:00,zone_07,zone_02,6.886,8.756,1.054,2.216,8.763,31.09,0,1,78123.0,8293.0,86416.0,0.5363,1
3958,customer_067,2024-02-13 16:16:00,zone_09,zone_06,8.974,5.155,5.402,0.245,6.072,25.31,0,1,59087.0,11379.0,70466.0,0.9015,0
3959,customer_083,2024-03-26 15:45:00,zone_05,zone_01,4.409,3.254,0.372,6.964,5.483,19.14,0,0,52468.0,-1755.0,50713.0,0.7744,1
3960,customer_146,2024-02-19 07:28:00,zone_08,zone_08,7.574,7.461,7.924,1.069,6.402,29.59,0,1,63207.0,10802.0,74009.0,0.7804,0
3961,customer_146,2024-03-15 19:58:00,zone_09,zone_04,8.825,8.532,3.747,8.876,5.09,16.06,0,0,48570.0,2879.0,51449.0,0.8879,1
3962,customer_175,2024-01-12 01:14:00,zone_08,zone_03,7.895,4.421,2.149,5.84,5.919,19.1,0,0,55064.0,-1324.0,53740.0,0.8294,1
3963,customer_042,2024-02-05 04:50:00,zone_01,zone_05,0.246,1.821,4.841,3.562,4.914,14.87,0,0,46919.0,4571.0,51490.0,0.7518,1
3964,customer_009,2024-01-17 01:29:00,zone_01,zone_05,0.002,9.943,4.351,8.089,4.728,13.07,0,0,44903.0,-1004.0,43899.0,0.8018,0
3965,customer_143,2024-01-06 23:05:00,zone_09,zone_10,8.83,3.59,9.431,6.507,2.978,7.44,0,0,31588.0,3485.0,35073.0,0.7835,1
3966,customer_075,2024-03-30 17:42:00,zone_08,zone_01,7.293,2.055,0.332,7.53,8.856,33.79,0,1,80031.0,12595.0,92626.0,0.6878,0
3967,customer_182,2024-02-16 06:12:00,zone_10,zone_10,9.581,1.033,9.5,8.778,7.745,24.16,0,0,68550.0,4403.0,72953.0,0.2474,1
3968,customer_073,2024-02-01 17:08:00,zone_03,zone_03,2.925,1.239,2.344,8.077,6.863,27.14,0,1,64748.0,13172.0,77920.0,0.7807,1
3969,customer_117,2024-02-03 11:31:00,zone_08,zone_02,7.88,9.43,1.45,7.791,6.636,21.97,0,0,60801.0,453.0,61254.0,0.626,1
3970,customer_097,2024-01-22 12:47:00,zone_09,zone_08,8.015,9.467,7.418,7.298,2.25,7.86,0,0,27430.0,2047.0,29477.0,0.5551,0
3971,customer_088,2024-01-12 08:15:00,zone_09,zone_06,8.573,5.079,5.226,3.775,3.592,20.15,0,1,41627.0,15578.0,57205.0,0.8976,1
3972,customer_140,2024-03-23 12:37:00,zone_07,zone_09,6.92,6.921,8.956,6.518,2.076,7.75,0,0,26331.0,-698.0,25633.0,0.8427,0
3973,customer_197,2024-01-10 08:00:00,zone_02,zone_06,1.383,8.326,5.426,5.657,4.845,25.59,0,1,51865.0,18637.0,70502.0,0.471,1
3974,customer_148,2024-02-04 00:11:00,zone_07,zone_06,6.809,5.575,5.055,9.634,4.422,15.04,0,0,44052.0,1462.0,45514.0,0.7848,1
3975,customer_032,2024-01-14 22:45:00,zone_07,zone_03,6.045,6.67,2.062,5.009,4.315,13.67,0,0,42725.0,377.0,43102.0,0.9114,1
3976,customer_034,2024-03-24 17:00:00,zone_04,zone_10,3.337,9.67,9.498,2.218,9.669,35.33,0,1,85679.0,9198.0,94877.0,0.5609,0
3977,customer_073,2024-01-19 08:21:00,zone_03,zone_07,2.086,1.725,6.645,4.577,5.378,22.07,0,1,53303.0,11920.0,65223.0,0.8092,0
3978,customer_088,2024-02-05 06:30:00,zone_09,zone_07,8.851,1.388,6.016,4.147,3.956,8.42,0,0,37946.0,4556.0,42502.0,0.7955,1
3979,customer_115,2024-03-08 22:03:00,zone_02,zone_08,1.419,7.53,7.901,4.685,7.079,19.63,0,0,62289.0,3972.0,66261.0,0.8994,0
3980,customer_187,2024-02-21 19:58:00,zone_05,zone_02,4.222,7.033,1.013,5.81,3.434,14.2,1,0,37704.0,7214.0,44918.0,0.6748,1
3981,customer_041,2024-02-04 15:30:00,zone_07,zone_09,6.228,1.86,8.664,9.48,8.0,24.06,0,0,70030.0,-4420.0,65610.0,0.7639,0
3982,customer_064,2024-02-20 15:20:00,zone_10,zone_06,9.718,3.024,5.005,2.811,4.718,14.47,0,0,45543.0,621.0,46164.0,0.518,0
3983,customer_182,2024-02-09 08:58:00,zone_07,zone_09,6.71,6.853,8.022,9.691,3.127,20.88,1,1,39202.0,20016.0,59218.0,0.9547,1
3984,customer_037,2024-01-27 23:33:00,zone_04,zone_08,3.049,4.944,7.126,7.796,4.976,12.54,1,0,46126.0,13424.0,59550.0,0.9187,1
3985,customer_092,2024-02-23 05:40:00,zone_01,zone_05,0.607,8.935,4.513,1.829,8.109,27.33,1,0,72319.0,6046.0,78365.0,0.7864,1
3986,customer_176,2024-02-02 05:05:00,zone_04,zone_08,3.177,8.372,7.697,2.804,7.172,21.35,0,0,63707.0,-1313.0,62394.0,0.7308,0
3987,customer_052,2024-03-27 15:09:00,zone_03,zone_08,2.928,4.871,7.207,9.093,6.011,19.66,0,0,55896.0,-2765.0,53131.0,0.6959,1
3988,customer_173,2024-02-11 04:02:00,zone_09,zone_01,8.191,6.669,0.037,8.013,8.264,23.71,0,0,71439.0,5676.0,77115.0,0.2798,0
3989,customer_184,2024-03-09 20:30:00,zone_04,zone_08,3.766,6.435,7.092,1.434,6.006,20.31,0,0,56191.0,5377.0,61568.0,0.6618,0
3990,customer_004,2024-01-22 00:50:00,zone_01,zone_06,0.984,0.921,5.088,5.846,6.411,20.93,1,0,58931.0,12457.0,71388.0,0.9257,1
3991,customer_114,2024-02-28 22:54:00,zone_09,zone_09,8.7,4.256,8.395,2.77,1.517,6.71,0,0,22457.0,4946.0,27403.0,0.5751,0
3992,customer_009,2024-02-20 06:34:00,zone_01,zone_09,0.181,4.399,8.096,6.298,8.14,23.83,0,0,70755.0,-11.0,70744.0,0.5491,0
3993,customer_160,2024-03-07 00:03:00,zone_01,zone_02,0.03,8.974,1.706,1.736,7.43,22.89,0,0,66025.0,3624.0,69649.0,0.7649,1
3994,customer_128,2024-02-11 09:37:00,zone_05,zone_01,4.748,8.853,0.218,3.519,6.998,29.33,0,1,66653.0,11220.0,77873.0,0.9341,1
3995,customer_153,2024-03-05 18:38:00,zone_01,zone_02,0.692,0.576,1.963,3.885,3.545,20.82,0,1,41680.0,14695.0,56375.0,0.9065,1
3996,customer_063,2024-01-06 09:35:00,zone_02,zone_08,1.771,8.452,7.411,5.377,6.424,27.6,0,1,62344.0,17715.0,80059.0,0.638,0
3997,customer_104,2024-03-03 13:43:00,zone_10,zone_09,9.853,6.117,8.714,2.393,3.894,15.35,1,0,41039.0,9897.0,50936.0,0.7561,0
3998,customer_092,2024-03-08 04:33:00,zone_09,zone_08,8.444,0.162,7.006,7.277,7.259,22.95,0,0,65029.0,7478.0,72507.0,0.7398,0
3999,customer_114,2024-02-14 05:42:00,zone_08,zone_09,7.64,3.817,8.206,8.093,4.313,10.43,0,0,41093.0,63.0,41156.0,0.6963,1
4000,customer_058,2024-01-04 11:29:00,zone_07,zone_06,6.708,8.881,5.872,6.4,2.618,11.29,1,0,31353.0,9952.0,41305.0,0.9679,1
4001,customer_063,2024-02-21 13:09:00,zone_01,zone_06,0.478,3.582,5.065,9.031,7.123,23.99,0,0,64733.0,9048.0,73781.0,0.5852,1
4002,customer_181,2024-03-11 08:04:00,zone_09,zone_10,8.359,6.764,9.704,7.905,1.764,17.06,1,1,29114.0,25732.0,54846.0,0.8846,0
4003,customer_105,2024-02-11 16:54:00,zone_05,zone_01,4.712,5.657,0.806,0.44,6.517,27.14,0,1,62672.0,11289.0,73961.0,0.6085,1
4004,customer_198,2024-01-09 02:26:00,zone_01,zone_05,0.983,5.899,4.214,0.847,5.997,20.77,0,0,56367.0,2277.0,58644.0,0.6792,0
4005,customer_067,2024-02-05 09:19:00,zone_04,zone_03,3.008,4.808,2.781,6.6,1.806,15.26,0,1,28466.0,13932.0,42398.0,0.9459,0
4006,customer_166,2024-03-30 00:17:00,zone_06,zone_02,5.02,4.823,1.221,7.219,4.491,12.56,0,0,43226.0,3665.0,46891.0,0.8107,1
4007,customer_151,2024-01-25 11:03:00,zone_01,zone_07,0.137,9.026,6.056,9.679,5.955,20.28,0,0,55870.0,3541.0,59411.0,0.7191,1
4008,customer_022,2024-02-17 06:56:00,zone_03,zone_03,2.524,4.138,2.633,0.033,4.106,12.69,0,0,40981.0,-4157.0,36824.0,0.7092,1
4009,customer_002,2024-02-01 13:04:00,zone_04,zone_05,3.359,1.914,4.63,2.37,1.35,8.93,1,0,22565.0,5798.0,28363.0,0.886,1
4010,customer_187,2024-03-05 19:13:00,zone_05,zone_02,4.638,4.197,1.366,8.318,5.262,12.19,0,0,47667.0,25.0,47692.0,0.5434,1
4011,customer_126,2024-02-08 14:27:00,zone_01,zone_04,0.02,7.329,3.9,8.915,4.192,13.23,0,0,41767.0,5122.0,46889.0,0.5002,0
4012,customer_162,2024-02-04 16:21:00,zone_06,zone_03,5.654,4.752,2.003,4.644,3.653,24.5,1,1,44168.0,23419.0,67587.0,0.9219,1
4013,customer_053,2024-02-22 09:02:00,zone_02,zone_09,1.976,7.321,8.969,4.838,7.421,28.69,0,1,68871.0,8308.0,77179.0,0.8389,0
4014,customer_091,2024-02-21 16:19:00,zone_06,zone_06,5.973,2.398,5.224,8.536,6.184,23.9,0,1,59054.0,16011.0,75065.0,0.7348,0
4015,customer_179,2024-02-14 01:46:00,zone_03,zone_08,2.392,5.828,7.995,4.6,5.736,16.38,0,0,52606.0,7211.0,59817.0,0.638,1
4016,customer_167,2024-01-24 23:15:00,zone_05,zone_05,4.027,8.643,4.857,7.874,1.131,7.6,1,0,20586.0,1505.0,22091.0,0.9264,1
4017,customer_059,2024-01-10 09:51:00,zone_07,zone_01,6.236,5.293,0.424,9.487,7.167,28.41,0,1,67207.0,14311.0,81518.0,0.6375,1
4018,customer_199,2024-03-03 15:21:00,zone_07,zone_07,6.566,6.368,6.946,2.618,3.769,11.39,0,0,38309.0,3680.0,41989.0,0.7436,1
4019,customer_057,2024-01-31 00:00:00,zone_01,zone_01,0.306,6.788,0.478,2.744,4.048,16.45,0,0,42513.0,337.0,42850.0,0.5251,0
4020,customer_189,2024-02-25 19:06:00,zone_06,zone_04,5.351,7.397,3.95,9.386,2.433,12.69,1,0,30943.0,7904.0,38847.0,0.9749,1
4021,customer_118,2024-02-03 21:48:00,zone_09,zone_06,8.166,3.503,5.469,4.243,2.797,6.51,0,0,30037.0,5185.0,35222.0,0.8357,1
4022,customer_084,2024-03-17 13:24:00,zone_03,zone_08,2.064,6.268,7.798,0.157,8.38,24.09,0,0,72325.0,1362.0,73687.0,0.4269,1
4023,customer_065,2024-03-04 20:58:00,zone_06,zone_09,5.32,4.162,8.986,5.025,3.766,12.34,0,0,38766.0,16.0,38782.0,0.6983,0
4024,customer_111,2024-02-06 09:47:00,zone_05,zone_03,4.476,3.91,2.048,6.168,3.316,21.68,0,1,40736.0,12012.0,52748.0,0.8087,1
4025,customer_154,2024-01-30 21:01:00,zone_09,zone_07,8.499,4.752,6.636,2.447,2.964,13.1,1,0,34334.0,8270.0,42604.0,0.7726,1
4026,customer_131,2024-03-08 09:18:00,zone_05,zone_05,4.388,4.078,4.702,7.274,3.211,21.66,1,1,40096.0,17485.0,57581.0,0.8745,0
4027,customer_095,2024-01-01 09:43:00,zone_10,zone_08,9.438,0.259,7.675,2.329,2.719,24.52,1,1,38574.0,25982.0,64556.0,0.9649,1
4028,customer_132,2024-01-06 18:03:00,zone_07,zone_10,6.524,7.42,9.398,1.196,6.856,29.0,1,1,65636.0,24714.0,90350.0,0.6854,0
4029,customer_060,2024-01-08 23:59:00,zone_06,zone_06,5.614,5.843,5.33,2.494,3.361,13.0,0,0,36666.0,2592.0,39258.0,0.6581,1
4030,customer_093,2024-02-01 23:09:00,zone_03,zone_03,2.919,1.376,2.868,5.339,3.963,13.04,0,0,40298.0,4508.0,44806.0,0.6978,1
4031,customer_162,2024-02-14 08:47:00,zone_06,zone_08,5.965,2.613,7.985,8.558,6.279,25.7,0,1,60524.0,16169.0,76693.0,0.811,1
4032,customer_030,2024-01-27 03:50:00,zone_02,zone_06,1.312,6.11,5.267,5.293,4.039,14.8,1,0,41634.0,16236.0,57870.0,0.8479,1
4033,customer_178,2024-01-17 00:30:00,zone_05,zone_09,4.162,5.18,8.823,8.49,5.717,20.01,0,0,54307.0,250.0,54557.0,0.5121,0
4034,customer_087,2024-01-29 14:48:00,zone_03,zone_06,2.844,7.234,5.661,0.642,7.169,21.85,0,0,63939.0,2174.0,66113.0,0.7745,1
4035,customer_103,2024-02-14 15:53:00,zone_07,zone_10,6.703,4.892,9.371,3.726,2.912,11.48,0,0,33212.0,3076.0,36288.0,0.669,1
4036,customer_030,2024-01-27 13:44:00,zone_08,zone_01,7.64,8.446,0.175,4.352,8.514,29.06,1,0,75614.0,8155.0,83769.0,0.5437,1
4037,customer_120,2024-02-21 04:42:00,zone_10,zone_08,9.286,0.775,7.39,8.017,7.486,25.4,1,0,67616.0,10248.0,77864.0,0.4297,1
4038,customer_055,2024-02-04 17:23:00,zone_03,zone_04,2.221,6.132,3.465,6.106,1.244,11.99,0,1,23459.0,10722.0,34181.0,0.8806,1
4039,customer_166,2024-03-25 23:17:00,zone_09,zone_07,8.848,3.716,6.686,7.85,4.665,11.52,0,0,43750.0,2112.0,45862.0,0.6908,0
4040,customer_058,2024-03-30 17:52:00,zone_09,zone_10,8.46,3.068,9.423,3.386,1.014,16.61,0,1,24389.0,22452.0,46841.0,0.9139,1
4041,customer_094,2024-02-29 16:13:00,zone_09,zone_07,8.624,9.436,6.539,9.34,2.087,16.63,0,1,30837.0,21244.0,52081.0,0.9169,1
4042,customer_096,2024-02-19 08:24:00,zone_08,zone_08,7.405,8.638,7.45,8.137,0.503,12.42,0,1,19228.0,13374.0,32602.0,0.8816,1
4043,customer_041,2024-01-03 09:30:00,zone_03,zone_02,2.677,1.837,1.581,9.155,7.4,36.11,1,1,72455.0,19295.0,91750.0,0.9685,1
4044,customer_183,2024-02-26 18:23:00,zone_09,zone_02,8.779,0.574,1.705,2.628,7.366,27.29,0,1,67841.0,8204.0,76045.0,0.9,1
4045,customer_039,2024-02-04 10:22:00,zone_06,zone_06,5.995,8.673,5.734,0.066,8.611,22.48,1,0,72906.0,6414.0,79320.0,0.8124,1
4046,customer_014,2024-01-27 19:35:00,zone_08,zone_05,7.406,1.693,4.306,6.155,5.433,12.96,0,0,49078.0,-1241.0,47837.0,0.6685,1
4047,customer_009,2024-03-12 14:19:00,zone_03,zone_02,2.053,9.283,1.112,4.926,4.457,13.08,0,0,43282.0,-763.0,42519.0,0.6216,0
4048,customer_123,2024-01-04 08:59:00,zone_02,zone_08,1.574,2.773,7.283,7.79,7.6,30.23,0,1,70715.0,14499.0,85214.0,0.7212,1
4049,customer_170,2024-01-24 22:10:00,zone_03,zone_07,2.769,4.117,6.99,0.975,5.262,18.94,0,0,51042.0,2336.0,53378.0,0.7067,0
4050,customer_134,2024-03-10 16:23:00,zone_06,zone_01,5.114,0.45,0.916,5.954,6.922,29.99,0,1,66527.0,16917.0,83444.0,0.8138,1
4051,customer_200,2024-03-24 15:50:00,zone_05,zone_01,4.166,5.375,0.487,1.989,5.0,13.38,1,0,46690.0,7354.0,54044.0,0.9564,1
4052,customer_057,2024-02-16 14:28:00,zone_09,zone_04,8.876,1.887,3.788,5.146,6.042,23.71,0,0,58107.0,7821.0,65928.0,0.4859,1
4053,customer_002,2024-02-17 21:42:00,zone_01,zone_07,0.13,4.311,6.329,1.583,6.773,19.11,0,0,60193.0,4688.0,64881.0,0.6438,1
4054,customer_088,2024-03-28 00:38:00,zone_01,zone_09,0.8,9.194,8.936,9.123,8.136,28.8,1,0,73216.0,13750.0,86966.0,0.893,1
4055,customer_173,2024-01-09 15:19:00,zone_04,zone_05,3.254,2.526,4.345,1.833,1.292,7.32,0,0,21412.0,-670.0,20742.0,0.8705,1
4056,customer_153,2024-02-13 13:44:00,zone_02,zone_01,1.677,6.349,0.841,5.751,1.028,8.58,1,0,20458.0,13529.0,33987.0,0.979,1
4057,customer_076,2024-01-22 17:14:00,zone_05,zone_09,4.068,2.02,8.405,0.056,4.761,25.43,1,1,51281.0,21413.0,72694.0,0.9408,1
4058,customer_111,2024-02-12 19:44:00,zone_08,zone_02,7.176,6.098,1.249,1.564,7.462,22.43,1,0,65987.0,12387.0,78374.0,0.6734,1
4059,customer_037,2024-03-22 04:07:00,zone_10,zone_07,9.934,2.892,6.374,4.993,4.134,13.76,1,0,41684.0,13296.0,54980.0,0.9146,1
4060,customer_150,2024-02-23 13:41:00,zone_03,zone_05,2.021,6.816,4.135,0.41,6.746,19.53,0,0,60241.0,4321.0,64562.0,0.6778,1
4061,customer_107,2024-03-30 05:06:00,zone_03,zone_10,2.66,7.706,9.096,5.428,6.827,17.29,0,0,59607.0,565.0,60172.0,0.7354,0
4062,customer_145,2024-02-15 02:52:00,zone_08,zone_08,7.687,8.807,7.049,1.843,6.993,23.78,0,0,63848.0,5945.0,69793.0,0.688,1
4063,customer_183,2024-03-18 13:37:00,zone_03,zone_01,2.72,9.186,0.001,7.265,3.329,11.52,0,0,35734.0,-1217.0,34517.0,0.9463,1
4064,customer_118,2024-01-16 16:02:00,zone_08,zone_04,7.037,2.413,3.728,8.683,7.09,32.91,0,1,68995.0,11131.0,80126.0,0.6153,0
4065,customer_036,2024-01-29 00:06:00,zone_06,zone_02,5.835,1.29,1.803,7.585,7.476,20.82,0,0,65266.0,1381.0,66647.0,0.754,1
4066,customer_005,2024-01-25 01:11:00,zone_09,zone_03,8.549,0.485,2.835,0.634,5.716,16.11,0,0,52351.0,-946.0,51405.0,0.7333,1
4067,customer_024,2024-03-10 12:57:00,zone_01,zone_04,0.333,7.204,3.99,4.963,4.289,14.9,0,0,43184.0,612.0,43796.0,0.6315,1
4068,customer_149,2024-02-16 22:35:00,zone_10,zone_06,9.797,1.869,5.414,1.112,4.448,16.6,1,0,44988.0,8295.0,53283.0,0.9292,1
4069,customer_031,2024-01-21 15:16:00,zone_10,zone_08,9.643,8.002,7.984,4.091,4.248,15.57,0,0,43273.0,5713.0,48986.0,0.6382,1
4070,customer_195,2024-01-16 00:16:00,zone_01,zone_01,0.224,9.648,0.864,8.395,1.407,9.39,0,0,23137.0,4094.0,27231.0,0.7459,1
4071,customer_105,2024-02-04 07:01:00,zone_05,zone_05,4.995,1.48,4.411,0.412,1.217,19.24,1,1,26922.0,23577.0,50499.0,0.9358,1
4072,customer_166,2024-01-14 01:12:00,zone_05,zone_09,4.014,2.833,8.507,2.517,4.504,16.99,0,0,45519.0,5694.0,51213.0,0.7184,0
4073,customer_018,2024-03-03 10:51:00,zone_03,zone_05,2.542,5.241,4.322,8.266,3.51,16.41,1,0,39265.0,10571.0,49836.0,0.8987,1
4074,customer_031,2024-03-17 16:35:00,zone_10,zone_06,9.778,4.305,5.193,4.059,4.592,24.38,1,1,49742.0,21529.0,71271.0,0.9476,1
4075,customer_079,2024-03-28 10:22:00,zone_02,zone_08,1.746,4.259,7.786,2.354,6.333,21.11,0,0,58553.0,5313.0,63866.0,0.5199,0
4076,customer_093,2024-01-22 00:01:00,zone_03,zone_08,2.636,2.171,7.129,9.494,8.591,25.87,0,0,74481.0,243.0,74724.0,0.6504,1
4077,customer_150,2024-02-09 04:20:00,zone_01,zone_06,0.082,8.892,5.1,1.557,8.887,26.98,1,0,76812.0,11184.0,87996.0,0.7334,1
4078,customer_006,2024-02-15 08:22:00,zone_06,zone_10,5.802,6.816,9.671,7.886,4.014,23.05,1,1,45609.0,29519.0,75128.0,0.9633,1
4079,customer_147,2024-02-14 02:07:00,zone_09,zone_01,8.608,1.539,0.362,1.781,8.25,23.44,0,0,71220.0,4091.0,75311.0,0.4726,1
4080,customer_089,2024-02-10 13:36:00,zone_07,zone_01,6.219,0.044,0.545,9.631,11.14,33.07,0,0,93375.0,3235.0,96610.0,0.3954,0
4081,customer_023,2024-01-20 14:39:00,zone_07,zone_05,6.516,7.627,4.274,7.861,2.254,8.87,0,0,27959.0,990.0,28949.0,0.8693,1
4082,customer_102,2024-01-11 18:59:00,zone_01,zone_02,0.663,0.159,1.578,2.764,2.761,17.89,0,1,35511.0,13287.0,48798.0,0.8223,0
4083,customer_094,2024-02-06 09:21:00,zone_08,zone_03,7.148,8.804,2.165,9.836,5.089,23.4,0,1,52234.0,13294.0,65528.0,0.8238,1
4084,customer_055,2024-01-09 09:16:00,zone_05,zone_02,4.09,5.294,1.501,1.145,4.891,22.52,0,1,50606.0,7670.0,58276.0,0.7768,1
4085,customer_065,2024-01-06 10:49:00,zone_05,zone_07,4.737,9.301,6.924,8.596,2.298,6.42,0,0,26998.0,119.0,27117.0,0.7858,1
4086,customer_081,2024-02-17 13:21:00,zone_06,zone_05,5.85,7.719,4.213,6.994,1.79,9.07,0,0,25275.0,-2332.0,22943.0,0.5415,0
4087,customer_118,2024-03-18 03:37:00,zone_10,zone_09,9.754,8.943,8.342,1.739,7.341,19.32,0,0,63706.0,7407.0,71113.0,0.6939,0
4088,customer_033,2024-02-18 21:44:00,zone_08,zone_03,7.482,7.438,2.504,5.464,5.355,16.52,0,0,50390.0,2813.0,53203.0,0.5201,1
4089,customer_109,2024-01-03 00:52:00,zone_07,zone_07,6.839,5.766,6.234,0.119,5.679,16.38,0,0,52264.0,-898.0,51366.0,0.817,1
4090,customer_175,2024-03-16 12:19:00,zone_05,zone_03,4.319,1.731,2.134,5.731,4.558,15.93,0,0,45313.0,-6218.0,39095.0,0.8946,1
4091,customer_011,2024-03-02 05:37:00,zone_01,zone_01,0.345,7.276,0.145,5.822,1.468,5.99,0,0,21803.0,6042.0,27845.0,0.8113,1
4092,customer_061,2024-01-28 11:07:00,zone_06,zone_07,5.387,5.923,6.889,4.085,2.374,6.92,0,0,27704.0,1541.0,29245.0,0.8377,1
4093,customer_005,2024-01-25 12:46:00,zone_07,zone_02,6.609,4.547,1.455,8.244,6.343,23.84,1,0,59978.0,15003.0,74981.0,0.6315,0
4094,customer_126,2024-03-21 14:02:00,zone_08,zone_07,7.042,5.586,6.938,9.307,3.722,13.65,1,0,39157.0,13325.0,52482.0,0.8039,1
4095,customer_100,2024-02-12 22:41:00,zone_07,zone_07,6.079,2.323,6.907,5.338,3.127,11.13,0,0,34327.0,3312.0,37639.0,0.6083,0
4096,customer_031,2024-01-13 18:12:00,zone_04,zone_07,3.004,4.044,6.681,6.74,4.559,24.95,0,1,49829.0,10996.0,60825.0,0.7694,1
4097,customer_049,2024-01-26 13:27:00,zone_03,zone_06,2.21,1.242,5.92,1.459,3.716,13.83,1,0,39211.0,8631.0,47842.0,0.945,1
4098,customer_028,2024-01-24 04:04:00,zone_01,zone_09,0.901,4.098,8.849,9.981,9.888,30.51,1,0,84583.0,11992.0,96575.0,0.7965,1
4099,customer_195,2024-02-06 12:41:00,zone_08,zone_01,7.028,4.669,0.756,8.579,7.391,23.62,1,0,66156.0,11105.0,77261.0,0.5807,1
4100,customer_060,2024-02-01 09:28:00,zone_10,zone_10,9.708,8.578,9.318,9.49,0.992,13.74,0,1,22822.0,13676.0,36498.0,0.8464,1
